COUNTRY,DEPLOYMENT DATE,DEPLOYMENT LAT,DEPLOYMENT LON,LAST LOCATION DATE,MODEL,NAME,NETWORKS,OBSERVING NETWORKS,PROGRAM,REF,SERIAL NUMBER,STATUS,TYPE
Australia,2013-04-26T00:00:00,-46.7771,141.9931,,Subsurface Mooring Custom,SOFS-4,"IMOS, OceanSITES",OceanSITES,OS-CSIRO,5800450_003,,CLOSED,Subsurface Mooring
Australia,2013-05-04T00:00:00,-46.7933,141.8232,,Subsurface Mooring Custom,SAZ47-16,"IMOS, OceanSITES",OceanSITES,OS-CSIRO,5801003_014,,CLOSED,Subsurface Mooring
Australia,2013-05-07T00:00:00,-46.9378,141.2846,,Subsurface Mooring Custom,PULSE-10,"IMOS, OceanSITES",OceanSITES,OS-CSIRO,TMP1453570677,,CLOSED,Subsurface Mooring
Australia,2012-07-20T00:00:00,-46.6644,142.0627,,Subsurface Mooring Custom,SOFS-3,"IMOS, OceanSITES",OceanSITES,OS-CSIRO,5800450_002,,CLOSED,Subsurface Mooring
Australia,2012-07-16T00:00:00,-46.855,142.3721,,Subsurface Mooring Custom,PULSE-9,"IMOS, OceanSITES",OceanSITES,OS-CSIRO,TMP-502617938,,CLOSED,Subsurface Mooring
Australia,2012-07-16T00:00:00,-46.8333,141.65,,Subsurface Mooring Custom,SAZ47-15,"IMOS, OceanSITES",OceanSITES,OS-CSIRO,5801003_013,SS2012_V03,CLOSED,Subsurface Mooring
Australia,2011-08-03T00:00:00,-46.93,142.25,,Subsurface Mooring Custom,PULSE-8,"IMOS, OceanSITES",OceanSITES,OS-CSIRO,TMP-142259141,,CLOSED,Subsurface Mooring
Australia,2018-03-08T03:26:00,-46.792,141.7943,,Benthic Mooring Custom,SAZ47-20,"IMOS, OceanSITES",OceanSITES,OS-CSIRO,5801003_018,,CLOSED,Benthic Mooring
Australia,2017-03-21T03:11:00,-46.1094,142.3085,,Benthic Mooring Custom,SAZ47-19,"IMOS, OceanSITES",OceanSITES,OS-CSIRO,5801003_017,,CLOSED,Benthic Mooring
Australia,2017-03-20T10:09:00,-46.0265,142.129,,Subsurface Mooring Custom,SOFS-6,"IMOS, OceanSITES",OceanSITES,OS-CSIRO,5800450_006,,CLOSED,Subsurface Mooring
Australia,2015-03-27T07:10:00,-46.8249,141.6559,,Benthic Mooring Custom,SAZ47-17,"IMOS, OceanSITES",OceanSITES,OS-CSIRO,5801003_015,,CLOSED,Benthic Mooring
Australia,2016-03-18T07:30:00,-46.7836,141.8422,,Benthic Mooring Custom,SAZ47-18,"IMOS, OceanSITES",OceanSITES,OS-CSIRO,5801003_016,,CLOSED,Benthic Mooring
United States,2014-07-11T00:00:00,58.8722,-30.5325,,Mooring Custom,OM47,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-UN_MIAMI,TMP-1490882106,,INACTIVE,Mooring
United States,2014-07-12T00:00:00,58.7462,-30.1168,,Mooring Custom,OM48,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-UN_MIAMI,TMP1630562034,,INACTIVE,Mooring
United States,2014-07-12T00:00:00,58.5352,-29.4637,,Mooring Custom,OM49,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-UN_MIAMI,TMP132518900,,INACTIVE,Mooring
United States,2014-07-14T00:00:00,58.0097,-26.9678,,Mooring Custom,OM52,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-UN_MIAMI,TMP-1978006419,,INACTIVE,Mooring
United States,2014-07-15T00:00:00,58.0128,-24.4287,,Mooring Custom,OM53,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-UN_MIAMI,TMP-1681632572,,INACTIVE,Mooring
United States,2014-07-16T00:00:00,57.9927,-21.1435,,Mooring Custom,OM54,"AtlantOS, OSNAP, OceanSITES",OceanSITES,OS-UN_MIAMI,TMP-1761208077,,INACTIVE,Mooring
Germany,1997-07-15T12:51:00,52.9582,-51.3,,Subsurface Mooring Custom,LABSEA_K8-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801048,,CLOSED,Subsurface Mooring
Germany,2007-06-01T13:19:00,52.9667,-51.3,,Subsurface Mooring Custom,LABSEA_K8-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801048_002,,CLOSED,Subsurface Mooring
Germany,2009-05-19T20:14:00,52.9567,-51.3,,Subsurface Mooring Custom,LABSEA_K8-04,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801048_003,,CLOSED,Subsurface Mooring
Germany,2001-06-06T00:00:00,52.9583,-51.301,,Subsurface Mooring Custom,LABSEA_K8-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801048_001,,CLOSED,Subsurface Mooring
Germany,2010-07-26T12:24:00,52.9552,-51.3098,,Subsurface Mooring Custom,LABSEA_K8-05,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801048_004,,CLOSED,Subsurface Mooring
Germany,2012-05-19T00:00:00,52.9552,-51.309,,Subsurface Mooring Custom,LABSEA_K8-06,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801048_005,,CLOSED,Subsurface Mooring
Germany,2014-08-09T22:55:00,52.9461,-51.326,,Subsurface Mooring Custom,LABSEA_K8-07,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801048_006,,CLOSED,Subsurface Mooring
Germany,2016-05-18T19:05:00,52.9557,-51.3102,,Subsurface Mooring Custom,LABSEA_K8-08,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801048_007,,CLOSED,Subsurface Mooring
Germany,2018-05-30T17:59:00,52.9557,-51.3102,,Subsurface Mooring Custom,LABSEA_K8-09,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801048_008,,INACTIVE,Subsurface Mooring
Germany,1997-07-14T14:20:00,53.1417,-50.866,,Subsurface Mooring Custom,LABSEA_K9-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801049,,CLOSED,Subsurface Mooring
Germany,1998-07-17T00:00:00,53.1417,-50.866,,Subsurface Mooring Custom,LABSEA_K9-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801049_001,,CLOSED,Subsurface Mooring
Germany,2003-09-11T00:00:00,53.1416,-50.868,,Subsurface Mooring Custom,LABSEA_K9-05,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801049_004,,CLOSED,Subsurface Mooring
Germany,2001-06-08T00:00:00,53.1417,-50.868,,Subsurface Mooring Custom,LABSEA_K9-04,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801049_003,,CLOSED,Subsurface Mooring
Germany,2005-07-25T00:00:00,53.1416,-50.868,,Subsurface Mooring Custom,LABSEA_K9-06,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801049_005,,CLOSED,Subsurface Mooring
Germany,1999-07-14T00:00:00,53.0858,-50.998,,Subsurface Mooring Custom,LABSEA_K9-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801049_002,,CLOSED,Subsurface Mooring
Germany,2007-06-02T12:29:00,53.1333,-50.866,,Subsurface Mooring Custom,LABSEA_K9-07,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801049_006,,CLOSED,Subsurface Mooring
Germany,2008-08-23T15:01:00,53.1333,-50.866,,Subsurface Mooring Custom,LABSEA_K9-08,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801049_007,,CLOSED,Subsurface Mooring
Germany,2009-05-20T10:51:00,53.1267,-50.8675,,Subsurface Mooring Custom,LABSEA_K9-09,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801049_008,,CLOSED,Subsurface Mooring
Germany,2010-07-25T16:26:00,53.1377,-50.8712,,Subsurface Mooring Custom,LABSEA_K9-10,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801049_009,,CLOSED,Subsurface Mooring
Germany,2012-05-19T13:14:00,53.1377,-50.871,,Subsurface Mooring Custom,LABSEA_K9-11,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801049_010,,CLOSED,Subsurface Mooring
Germany,2014-08-11T14:38:00,53.14,-50.881,,Subsurface Mooring Custom,LABSEA_K9-12,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801049_011,,CLOSED,Subsurface Mooring
Germany,2016-05-17T18:58:00,53.137,-50.8708,,Subsurface Mooring Custom,LABSEA_K9-13,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801049_012,,CLOSED,Subsurface Mooring
Germany,2018-05-31T14:20:00,53.13,-50.87,,Subsurface Mooring Custom,LABSEA_K9-14,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801049_013,,INACTIVE,Subsurface Mooring
Germany,1997-07-14T23:30:00,53.38,-50.26,,Subsurface Mooring Custom,LABSEA_K10-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801050,,CLOSED,Subsurface Mooring
Germany,2001-06-10T00:00:00,53.3917,-50.256,,Subsurface Mooring Custom,LABSEA_K10-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801050_002,,CLOSED,Subsurface Mooring
Germany,2007-06-02T18:22:00,53.3833,-50.266,,Subsurface Mooring Custom,LABSEA_K10-04,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801050_003,,CLOSED,Subsurface Mooring
Germany,2009-05-20T20:30:00,53.3757,-50.2565,,Subsurface Mooring Custom,LABSEA_K10-05,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801050_004,,CLOSED,Subsurface Mooring
Germany,2010-07-24T20:05:00,53.38,-50.2533,,Subsurface Mooring Custom,LABSEA_K10-06,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801050_005,,CLOSED,Subsurface Mooring
Germany,1999-07-14T00:00:00,53.315,-50.44,,Subsurface Mooring Custom,LABSEA_K10-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801050_001,,CLOSED,Subsurface Mooring
Germany,2012-05-18T23:01:00,53.3793,-50.254,,Subsurface Mooring Custom,LABSEA_K10-07,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801050_006,,CLOSED,Subsurface Mooring
Germany,2014-08-12T18:04:00,53.3874,-50.25,,Subsurface Mooring Custom,LABSEA_K10-08,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801050_007,,CLOSED,Subsurface Mooring
Germany,2016-05-20T13:35:00,53.3875,-50.2548,,Subsurface Mooring Custom,LABSEA_K10-09,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801050_008,,CLOSED,Subsurface Mooring
Germany,2018-05-28T20:36:00,53.3873,-50.2547,,Subsurface Mooring Custom,LABSEA_K10-10,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801050_009,,INACTIVE,Subsurface Mooring
Germany,2016-05-17T13:04:00,53.0467,-51.08,,Subsurface Mooring Custom,LABSEA_DSOW1-05,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801041_004,,CLOSED,Subsurface Mooring
Germany,2018-05-30T20:24:00,53.0475,-51.0795,,Subsurface Mooring Custom,LABSEA_DSOW1-06,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801041_005,,INACTIVE,Subsurface Mooring
Germany,2009-05-20T12:54:00,53.0463,-51.0805,,Subsurface Mooring Custom,LABSEA_DSOW1-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801041,,CLOSED,Subsurface Mooring
Germany,2010-07-26T14:25:00,53.0467,-51.08,,Subsurface Mooring Custom,LABSEA_DSOW1-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801041_001,,CLOSED,Subsurface Mooring
Germany,2012-05-18T11:45:00,53.046,-51.081,,Subsurface Mooring Custom,LABSEA_DSOW1-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801041_002,,CLOSED,Subsurface Mooring
Germany,2014-08-08T18:20:00,53.0544,-51.088,,Subsurface Mooring Custom,LABSEA_DSOW1-04,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801041_003,,CLOSED,Subsurface Mooring
Germany,2010-07-25T09:24:00,53.2567,-50.5545,,Subsurface Mooring Custom,LABSEA_DSOW2-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801042_001,,CLOSED,Subsurface Mooring
Germany,2012-05-18T15:10:00,53.2567,-50.554,,Subsurface Mooring Custom,LABSEA_DSOW2-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801042_002,,CLOSED,Subsurface Mooring
Germany,2009-05-20T15:34:00,53.2567,-50.5633,,Subsurface Mooring Custom,LABSEA_DSOW2-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801042,,CLOSED,Subsurface Mooring
Germany,2014-08-11T01:00:00,53.2583,-50.55,,Subsurface Mooring Custom,LABSEA_DSOW2-04,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801042_003,,CLOSED,Subsurface Mooring
Germany,2016-05-20T19:50:00,53.2567,-50.5545,,Subsurface Mooring Custom,LABSEA_DSOW2-05,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801042_004,,CLOSED,Subsurface Mooring
Germany,2018-05-31T16:52:00,53.2567,-50.5542,,Subsurface Mooring Custom,LABSEA_DSOW2-06,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801042_005,,INACTIVE,Subsurface Mooring
Germany,2014-08-24T00:00:00,59.0077,-47.5645,,Subsurface Mooring Custom,LABSEA_DSOW3-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801043,,CLOSED,Subsurface Mooring
Germany,2016-05-29T16:57:00,59.0072,-47.5645,,Subsurface Mooring Custom,LABSEA_DSOW3-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801043_001,,CLOSED,Subsurface Mooring
Germany,2018-06-09T17:45:00,59.0072,-47.5645,,Subsurface Mooring Custom,LABSEA_DSOW3-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801043_002,,INACTIVE,Subsurface Mooring
Germany,2014-08-24T13:42:00,59.2155,-47.0818,,Subsurface Mooring Custom,LABSEA_DSOW4-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801044,,CLOSED,Subsurface Mooring
Germany,2018-06-09T13:44:00,59.2155,-47.0832,,Subsurface Mooring Custom,LABSEA_DSOW4-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801044_002,,INACTIVE,Subsurface Mooring
Germany,2016-05-29T12:43:00,59.2155,-47.0818,,Subsurface Mooring Custom,LABSEA_DSOW4-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801044_001,,CLOSED,Subsurface Mooring
Germany,1999-07-15T00:00:00,53.5883,-49.7,,Subsurface Mooring Custom,LABSEA_DSOW5-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801045_001,,CLOSED,Subsurface Mooring
Germany,2014-08-12T10:53:00,53.725,-49.791,,Subsurface Mooring Custom,LABSEA_DSOW5-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801045_002,,CLOSED,Subsurface Mooring
Germany,1997-07-13T13:04:00,53.6917,-49.433,,Subsurface Mooring Custom,LABSEA_DSOW5-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801045,,CLOSED,Subsurface Mooring
Germany,2018-05-28T15:28:00,53.5927,-49.7828,,Subsurface Mooring Custom,LABSEA_DSOW5-05,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801045_004,,INACTIVE,Subsurface Mooring
Germany,2016-05-19T18:12:00,53.592,-49.7818,,Subsurface Mooring Custom,LABSEA_DSOW5-04,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801045_003,,CLOSED,Subsurface Mooring
Germany,2018-06-10T17:02:00,58.7333,-48.1668,,Subsurface Mooring Custom,LABSEA_DSOW6-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4801046,,INACTIVE,Subsurface Mooring
Germany,2002-08-23T01:00:00,59.7117,-39.6033,,Subsurface Mooring Custom,CIS01-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400478,,CLOSED,Subsurface Mooring
Germany,2002-08-21T01:15:00,59.685,-39.65,,Mooring Custom,CIS01-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400478_001,,CLOSED,Mooring
Germany,2003-08-29T12:40:00,59.7095,-39.604,,Subsurface Mooring Custom,CIS02-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400478_002,,CLOSED,Subsurface Mooring
Germany,2003-08-27T14:04:00,59.6842,-39.776,,Mooring Custom,CIS02-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400478_003,,CLOSED,Mooring
Germany,2004-05-16T21:08:00,59.6803,-39.702,,Mooring Custom,CIS03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400478_004,,CLOSED,Mooring
Germany,2004-09-19T10:03:00,59.6683,-39.693,,Mooring Custom,CIS04,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400478_005,,CLOSED,Mooring
Germany,2005-09-19T15:30:00,59.6668,-39.699,,Mooring Custom,CIS05,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400478_006,,CLOSED,Mooring
Germany,2006-08-29T20:21:00,59.6676,-39.722,,Mooring Custom,CIS06,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400478_007,,CLOSED,Mooring
Germany,2007-07-08T21:32:00,59.6668,-39.717,,Mooring Custom,CIS07,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400478_008,,CLOSED,Mooring
Germany,2008-09-08T21:45:00,59.6702,-39.725,,Mooring Custom,CIS08,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400478_009,,CLOSED,Mooring
Germany,2009-05-27T18:53:00,59.6847,-39.727,,Mooring Custom,CIS09,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400478_010,,CLOSED,Mooring
Germany,2010-07-20T13:11:00,59.6843,-39.722,,Mooring Custom,CIS10,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400478_011,,CLOSED,Mooring
Germany,2011-08-13T17:03:00,59.6863,-39.73,,Mooring Custom,CIS11,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400478_012,,CLOSED,Mooring
Germany,2012-05-30T18:15:00,59.6889,-39.66,,Mooring Custom,CIS12,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400478_013,,CLOSED,Mooring
Germany,2014-08-18T21:56:00,59.5305,-39.7838,,Mooring Custom,CIS13,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400478_014,,CLOSED,Mooring
Germany,2016-05-30T20:57:00,59.5304,-39.783,,Mooring Custom,CIS14,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400478_015,,CLOSED,Mooring
Germany,1996-08-10T00:00:00,56.56,-52.491,,Subsurface Mooring Custom,LABSEA_K1-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400479,,CLOSED,Subsurface Mooring
Germany,1997-07-22T23:39:00,56.56,-52.658,,Subsurface Mooring Custom,LABSEA_K1-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400479_001,,CLOSED,Subsurface Mooring
Germany,1998-08-06T00:00:00,56.56,-52.658,,Subsurface Mooring Custom,LABSEA_K1-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400479_002,,CLOSED,Subsurface Mooring
Germany,1999-07-24T00:00:00,56.56,-52.658,,Subsurface Mooring Custom,LABSEA_K1-04,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400479_003,,CLOSED,Subsurface Mooring
Germany,2000-06-03T00:00:00,56.56,-52.658,,Mooring Custom,LABSEA_K1-05,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400479_004,,CLOSED,Mooring
Germany,2001-06-14T00:00:00,56.5583,-52.658,,Mooring Custom,LABSEA_K1-06,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400479_005,,CLOSED,Mooring
Germany,2002-05-30T00:00:00,56.562,-52.667,,Mooring Custom,LABSEA_K1-07,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400479_006,,CLOSED,Mooring
Germany,2003-09-07T16:43:00,56.5617,-52.6667,,Mooring Custom,LABSEA_K1-08,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400479_007,,CLOSED,Mooring
Germany,2004-09-15T14:42:00,56.5246,-52.65,,Mooring Custom,LABSEA_K1-09,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400479_008,,CLOSED,Mooring
Germany,2005-07-22T00:00:00,56.525,-52.65,,Subsurface Mooring Custom,LABSEA_K1-10,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400479_009,,CLOSED,Subsurface Mooring
Germany,2007-06-07T15:00:00,56.6333,-52.616,,Subsurface Mooring Custom,LABSEA_K1-11,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400479_010,,CLOSED,Subsurface Mooring
Germany,2008-08-30T19:18:00,56.6333,-52.616,,Subsurface Mooring Custom,LABSEA_K1-12,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400479_011,,CLOSED,Subsurface Mooring
Germany,2009-05-25T17:23:00,56.6,-52.7,,Subsurface Mooring Custom,LABSEA_K1-13,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400479_012,,CLOSED,Subsurface Mooring
Germany,2010-07-28T16:16:00,56.5522,-52.6488,,Subsurface Mooring Custom,LABSEA_K1-14,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400479_013,,CLOSED,Subsurface Mooring
Germany,2012-05-21T00:00:00,56.5522,-52.648,,Subsurface Mooring Custom,LABSEA_K1-15,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400479_014,,CLOSED,Subsurface Mooring
Germany,2014-08-13T00:00:00,56.5908,-52.64,,Mooring Custom,LABSEA_K1-16,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400479_015,,CLOSED,Mooring
Germany,2016-05-22T22:04:00,56.5617,-52.657,,Mooring Custom,LABSEA_K1-17,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400479_016,,CLOSED,Mooring
Germany,2018-06-03T21:36:00,56.5617,-52.657,,Mooring Custom,LABSEA_K1-18,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,4400479_017,,INACTIVE,Mooring
Germany,2012-10-25T00:00:00,17.6067,-24.236,,Mooring Custom,CVOO05,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1800475_004,,CLOSED,Mooring
Germany,2016-09-01T15:15:00,17.6066,-24.2497,,Mooring Custom,CVOO08,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1800475_007,,CLOSED,Mooring
Germany,2015-09-10T14:07:00,17.6067,-24.2497,,Mooring Custom,CVOO07,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1800475_006,,CLOSED,Mooring
Germany,2015-09-09T14:41:00,17.6045,-24.3137,,Subsurface Mooring Custom,CVOO_winch_01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1801015,,CLOSED,Subsurface Mooring
Germany,2014-04-20T20:42:00,17.6983,-24.504,,Mooring Custom,CVOO06,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1800475_005,,CLOSED,Mooring
Germany,2008-03-14T10:58:00,17.6067,-24.25,,Subsurface Mooring Custom,CVOO02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1800475_001,,CLOSED,Subsurface Mooring
Germany,2009-10-27T15:31:00,17.6067,-24.2497,,Subsurface Mooring Custom,CVOO03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1800475_002,,CLOSED,Subsurface Mooring
Germany,2011-06-18T21:13:00,17.6067,-24.249,,Subsurface Mooring Custom,CVOO04,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,1800475_003,,CLOSED,Subsurface Mooring
Germany,2013-07-07T00:00:00,-10.381,-35.678,,Subsurface Mooring Custom,11S_K2-05,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801002_004,,CLOSED,Subsurface Mooring
Germany,2014-05-15T12:18:00,-10.368,-35.668,,Subsurface Mooring Custom,11S_K2-06,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801002_005,,CLOSED,Subsurface Mooring
Germany,2003-05-10T17:04:00,-10.38,-35.68,,Subsurface Mooring Custom,11S_K2-04,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801002_003,,CLOSED,Subsurface Mooring
Germany,2015-10-02T13:12:00,-10.38,-35.68,,Subsurface Mooring Custom,11S_K2-07,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801002_006,,CLOSED,Subsurface Mooring
Germany,2016-09-26T13:04:00,-10.3799,-35.6797,,Subsurface Mooring Custom,11S_K2-08,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801002_007,,CLOSED,Subsurface Mooring
Germany,2018-03-07T15:25:00,-10.378,-35.6793,,Subsurface Mooring Custom,11S_K2-09,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801002_008,,CLOSED,Subsurface Mooring
Germany,2019-10-31T13:31:00,-10.3798,-35.6785,,Subsurface Mooring Custom,11S_K2-10,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801002_009,,OPERATIONAL,Subsurface Mooring
Germany,2000-03-19T00:00:00,-10.61,-35.39,,Subsurface Mooring Custom,11S_K3-01,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801003,,CLOSED,Subsurface Mooring
Germany,2013-07-07T00:00:00,-10.61,-35.391,,Subsurface Mooring Custom,11S_K3-04,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801003_003,,CLOSED,Subsurface Mooring
Germany,2002-02-05T00:00:00,-10.611,-35.39,,Subsurface Mooring Custom,11S_K3-02,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801003_001,,CLOSED,Subsurface Mooring
Germany,2015-10-03T14:36:00,-10.6083,-35.3933,,Subsurface Mooring Custom,11S_K3-06,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801003_005,,CLOSED,Subsurface Mooring
Germany,2003-05-11T13:56:00,-10.608,-35.393,,Subsurface Mooring Custom,11S_K3-03,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801003_002,,CLOSED,Subsurface Mooring
Germany,2014-05-16T18:23:00,-10.601,-35.385,,Subsurface Mooring Custom,11S_K3-05,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801003_004,,CLOSED,Subsurface Mooring
Germany,2016-09-25T12:35:00,-10.6083,-35.3927,,Subsurface Mooring Custom,11S_K3-07,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801003_006,,CLOSED,Subsurface Mooring
Germany,2018-03-05T20:52:00,-10.606,-35.3904,,Subsurface Mooring Custom,11S_K3-08,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801003_007,,CLOSED,Subsurface Mooring
Germany,2019-11-01T12:58:00,-10.6082,-35.389,,Subsurface Mooring Custom,11S_K3-09,"AtlantOS, OceanSITES",OceanSITES,OS-GEOMAR,3801003_008,,OPERATIONAL,Subsurface Mooring
